time,painel_fotovoltaico_tensao,painel_fotovoltaico_corrente,painel_fotovoltaico_potencia,painel_fotovoltaico_temperatura,painel_fotovoltaico_radiacao,painel_fotovoltaico_inclinacao,eletrolisador_tensao,eletrolisador_corrente,eletrolisador_densidade_corrente,eletrolisador_temperatura,eletrolisador_caudal_H2,eletrolisador_caudal_H2O,eletrolisador_pressao,eletrolisador_potencia,tanque_pressao,tanque_volume,tanque_temperatura,celula_combustivel_tensao,celula_combustivel_corrente,celula_combustivel_temperatura,celula_combustivel_caudal_H2,celula_combustivel_caudal_H2O,celula_combustivel_pressao,celula_combustivel_potencia,bateria_tensao,bateria_corrente,bateria_temperatura,bateria_soc,rede_tensao,rede_corrente
162.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.015,0.0,0.0,99.15473048941796,99.15473048941796,694.0831134259257,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.16361937830685,99.16361937830685,694.1453356481479,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.17250826719574,99.17250826719574,694.2075578703701,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.18139715608463,99.18139715608463,694.2697800925926,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.19028604497352,99.19028604497353,694.3320023148146,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.19917493386241,99.19917493386241,694.3942245370368,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.2080638227513,99.2080638227513,694.456446759259,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.21695271164019,99.21695271164019,694.5186689814814,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.22584160052908,99.22584160052908,694.5808912037036,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.23473048941797,99.23473048941796,694.6431134259258,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.24361937830686,99.24361937830686,694.7053356481481,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.25250826719575,99.25250826719575,694.7675578703703,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.26139715608464,99.26139715608464,694.8297800925925,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.27028604497353,99.27028604497353,694.8920023148148,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.27917493386242,99.27917493386241,694.954224537037,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.28806382275131,99.28806382275133,695.0164467592591,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.2969527116402,99.2969527116402,695.0786689814815,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.30584160052909,99.30584160052909,695.1408912037037,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.31473048941798,99.31473048941798,695.2031134259258,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.32361937830687,99.32361937830687,695.265335648148,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.33250826719576,99.33250826719578,695.3275578703705,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.34139715608465,99.34139715608465,695.3897800925926,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.35028604497354,99.35028604497354,695.4520023148148,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.35917493386243,99.35917493386243,695.5142245370372,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.36806382275132,99.36806382275132,695.5764467592593,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.37695271164021,99.3769527116402,695.6386689814816,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.3858416005291,99.3858416005291,695.7008912037037,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.394730489418,99.394730489418,695.763113425926,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.40361937830689,99.40361937830689,695.8253356481482,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.41250826719578,99.41250826719578,695.8875578703704,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.42139715608467,99.42139715608465,695.9497800925927,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.43028604497356,99.43028604497357,696.0120023148149,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.43917493386245,99.43917493386245,696.074224537037,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.44806382275134,99.44806382275134,696.1364467592595,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.45695271164023,99.45695271164023,696.1986689814817,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.46584160052912,99.46584160052912,696.2608912037039,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.47473048941801,99.47473048941802,696.3231134259261,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.4836193783069,99.4836193783069,696.3853356481484,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.49250826719579,99.49250826719579,696.4475578703706,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.50139715608468,99.50139715608468,696.5097800925928,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.51028604497357,99.51028604497357,696.5720023148151,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.51917493386246,99.51917493386244,696.6342245370372,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,800.0,25.0,0.0,3072.0,48.0,64.0,19.2,0.0,3072.0,0.0,0.0,3072.0,1.0,0.008888888888888887,0.015,0.008888888888888887,64.0,99.52806382275135,99.52806382275135,696.6964467592595,0.0035413671850809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35624999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
